,PRS,E1,E2,E3,D1,D2,M1,M2
65,-0.8568226391804387,0,0,1.0350266599577056,-0.10487573949355185,0.20762068415827323,-0.9357312394310798,-0.4693886637811921
283,0.4109007282979954,0,1,-0.9468274749315476,0.9316016899186607,0.04160333026878782,0.2961395151184161,0.4227080313766639
85,0.793222355779186,0,1,-0.9768550167899552,-0.06608933902333808,0.6218164419174054,0.37520818623825886,0.1828965804491592
242,-0.03557672573858566,0,0,0.4975602032863903,1.664633206984768,0.5036268529692922,-0.004402165226001276,-0.657854825945804
186,0.8364748502551365,0,1,-1.0007644662899513,0.3032708734323874,0.8472196944026962,2.0870323060169937,0.9906568141287018
383,-1.3870759102580947,0,0,1.4564599196929926,0.06586019284254788,-0.22661248487257485,-1.3595354468096172,-0.24682564272930058
159,-0.8049655725808822,0,0,1.1650153095576858,-0.007866981567958798,-0.9137411417929029,-1.0074344479209887,-0.16914660380129237
12,-0.335881614942245,0,0,1.2643898137340108,-3.549794336657601,-1.8991719986974962,-0.732732831338,-0.3308610269606896
35,-0.021956683593567422,0,1,1.1009643747080706,-1.609782169431844,-1.4388111139272532,-0.8982868875846801,-0.9502202290597825
28,-0.18100659786226136,0,1,0.5957671001666118,0.2822226285329028,0.8074018379365411,1.3692881061843007,0.8979603308869687
170,-0.3236589702089649,1,0,-1.3522774613808188,0.24420380625067742,0.2798628056244837,-0.016481983187980585,-0.13633546993046444
142,-3.690235657893817,0,1,-2.402098251099521,0.09884460509243853,-0.21318936469420346,0.09991256256803642,-1.1917675369331036
398,-1.557360025387623,0,1,1.6455724068867916,-0.41371980458468,-0.3279488127214366,-0.3890164825623215,-0.35029946734551726
342,0.02390483965476792,1,0,-0.9037996872741678,-0.6461106628277148,-1.2546479915203184,-0.38322988547335096,-0.5354544307782043
221,-1.445530183659263,0,0,0.33550458748040424,1.2413863197154573,0.14835639832048675,-1.3221629383997227,-0.5983725969551998
95,0.6941531461305499,0,0,0.647712435746113,0.3789284051777617,0.44065179410524014,-0.2599109506370429,0.3139809923766478
51,1.0736813420021738,1,0,1.1755583991014005,0.5188675160962152,0.27110629254768137,-0.3342692818202786,-0.6419824676999677
240,-0.09657884644811765,0,0,-0.4571465873205104,0.2790947456371113,0.37251597931662345,-0.501967864321705,-0.4603570535672989
484,-1.7189618886406024,0,1,-0.17976403607065916,1.1370375068323442,0.5535341564646202,1.0520918906526269,-0.8540770236922742
378,-0.8468008481795641,0,1,0.692599261160575,-0.35380382782018127,-1.377914536016719,0.8376172054110865,0.06445281559893379
178,0.6118944158209942,0,1,-0.15029004712671706,-0.012986440962046245,-0.03370192770875648,0.3582695029879463,1.1820375476327194
41,-0.5196270866741285,0,0,-0.08635752159032933,-0.30547915561176653,0.43582549348981053,-0.010176455844690747,0.63070917956216
498,-1.7951701917862042,0,1,0.1809297353684041,0.028545597127290257,-0.25920947168351827,0.4792172323806986,0.38302063417366367
421,0.6253315525987704,0,1,0.22379576133822499,-1.0327169944382804,-0.6768379830469163,-0.5577111601487027,-1.6861906521549812
206,-1.6912109033174165,1,0,0.33459027079642195,-1.2609934645645282,-0.9863369581299384,-0.49356973635544416,0.13906118958628103
282,-0.17359620293753797,0,0,0.24871705928469368,2.0659714379908465,1.064764094147058,0.26151059414540767,-0.5151307026234377
254,-1.6541752227574305,0,0,-0.7064498756638554,1.4586156638200842,0.9757550641309394,0.3332341301174277,0.10501317489882597
412,0.9275430251249145,0,1,-0.3219274370961052,1.3231447092373891,0.5748559811589568,1.596273551625242,0.7432219454762006
4,-2.486780651627865,1,0,0.6729578943374236,-1.6436547454597494,-1.2652742298374748,-0.8069793910639941,-0.7784203898591402
256,1.211645948832867,0,1,0.8684857674537715,-0.787122303545586,-0.7681828165777559,-1.525068533718956,-1.9759931579144374
448,-0.39059281313833794,0,0,1.8473916844459204,0.30857166175570755,-0.870765637549003,1.048302439623125,0.25591798437667124
100,-0.9681376363161992,0,1,0.18216840589519934,-0.44613565823185425,0.011361867026835004,1.770671089054843,0.5015352716263564
226,-0.1789807316227331,0,0,1.5999423485699162,1.9407832406977932,1.0610200809286747,-0.49030944147969885,-0.6260766982499785
429,-1.3391745078801673,0,1,1.5506464486141829,0.7468866364314951,-0.04530304856066186,-0.323424999717555,0.17071274048555313
213,-0.6090347904299395,0,1,-0.17211802465946754,-2.75017402244819,-2.1576890427075557,0.7133059527609195,0.6226245905517782
171,1.266103371305799,0,1,-0.3212007486021564,1.1549454821296976,0.776424562416107,0.5876720724925066,-0.19106875533239787
98,0.030608428830825377,1,0,-0.4447821553284602,0.613653458247535,0.2644443699813116,0.6193034552148997,0.02426986043308904
292,0.20984290966953653,1,1,-1.5730372036335176,0.638170566591923,0.37268348492905745,-0.6837092868304943,0.0863369837747675
215,-1.0686247747638047,0,1,-0.688130157523943,-0.30632073374311153,-0.2867126802284706,-0.9000263567313054,-0.4376639379658449
61,-0.7581570301480978,0,0,2.238991517151198,0.8708274487244448,0.7643968682248589,-1.7137372896216423,-1.135136621395408
47,-0.8575014382799956,0,0,-0.6107801178482877,-2.2642738662403574,-1.8108957447371385,1.1297523494918167,0.08762019705935237
32,0.8572476184373129,1,1,1.9551211538824016,0.5330239315507964,0.20261965072106775,0.17516217518564223,0.8712650968440563
267,0.4518217860600056,0,0,-1.2830528829886696,1.6174019109410798,1.0517340722286368,-0.1514360316138292,0.3058597376521793
327,-0.27531393638527085,0,0,1.4162538481968046,-1.64800456760387,-0.8189224208950744,0.8537214691429955,0.06162523913080625
200,-0.5042669825128694,0,0,-1.2665711241737405,1.9529335608101146,1.191804695377521,-0.5396128279805011,-0.08213374855096037
446,-0.6218870890368179,0,0,-0.9551596468120124,0.36197273370843686,0.6702109225490421,0.47856365231047904,0.3571577644957582
27,0.7127050945352849,0,0,0.3621866499330924,-0.15756162134529345,-0.31567385043814933,-0.9496859471999456,-0.5776129471050566
424,-2.3734720794112603,1,0,-2.015804308234522,-0.5569825137017356,-0.9779132561304335,0.35342644470518175,0.18424719862185351
230,0.9667158504161482,1,0,-1.4528118820508331,-0.614174573896413,-0.4288883191176455,-1.9754531601045315,-0.9810502734495857
260,1.60372408328862,0,1,-0.45497316324407494,0.6353030061226941,0.061306673267982836,-0.17892197998963977,-0.19951200582481607
288,0.3025894864438258,0,0,-1.9652736717161916,0.9445446992783179,0.20893409903366728,1.976300803593418,1.0955107543070428
162,-0.8198859615931722,0,1,1.7961688383472019,-1.1142223126412352,-0.8535973627843079,-0.42575973981021475,-0.9782594510221523
425,-0.8504412701657326,0,1,-0.4194621150172853,-0.8015258968909703,-0.7216431470379385,0.7744810169045452,0.08592133213861924
138,0.35537056437105685,0,0,0.09126406947305016,-0.2787349126594206,-0.04465531603143846,-0.03654505034568149,-0.2291541182210047
62,-0.16236697650035925,0,1,0.04603590071982735,-0.15394417372730027,-0.7483739707482066,-0.6207832124060347,0.5011142861323623
135,0.27026658902175554,0,0,0.6457763424065978,0.4836992593149479,0.291573914612445,0.8706248267889013,0.95554211574234
128,-0.6635338875018865,0,0,0.17097579697728701,0.41278776874294704,-0.0686006960584099,-0.36587606052636507,-0.3157502005458857
476,0.39223009104005185,0,1,0.6824117434083152,-1.086580757614519,-0.13577858324331404,1.3294918775301874,0.5091577414807497
8,1.639291082937691,0,0,-0.6217593867008278,-0.08680788973825435,-0.34819669140948134,-1.32408136710222,-0.5194099976503315
326,-1.18751869272302,0,1,0.5483195290717359,-0.35279557124216765,-0.0303644860074401,1.0342547556317176,0.38674138907514743
463,-0.7608647415949489,1,1,-0.06737859083717061,-0.5124603258219439,-0.5434305467356161,-0.24780308377254348,-0.09178988940783138
64,0.4440829689096227,1,0,-0.14562653341144383,0.24891815540202167,0.7476781777099563,1.7633177614449886,0.8942622746630812
300,-0.16840314416183974,1,1,0.44107474574002625,-1.1858009149708526,-0.5744231253968699,0.36718071196787727,0.16730175696542318
14,0.11112816676749648,0,0,1.1492765209858855,-0.7578597657603723,-0.7696422625130125,-0.6579902621921931,0.8433352002481029
156,0.48828411455275683,0,1,-0.9143506505307898,-1.936082910481034,-1.8647893167044676,0.3371374291353778,0.5557268732995949
40,1.38503522596164,0,1,1.2675231726543055,0.5816047140471093,0.2200306495118544,-0.16136091801429644,1.11347568316373
379,-0.38743411654536675,0,1,0.9375528528626653,0.85660867078818,0.15683314769838747,0.2010042249050882,-0.09099453705997475
468,-0.8646016659530313,1,0,-2.3552230263494223,-0.1564026905336081,0.35374940374318836,1.0631119865084604,0.32231106461885306
403,-1.0732254732387625,0,0,-0.9528610843496705,-0.3273367972474156,0.18618010073990243,-0.23215393867969886,-0.06189855529876855
216,-0.5307007215526213,0,0,2.675399382598507,-1.2645397591974035,-1.398678712340927,0.45836600080846546,1.1908269341921767
279,0.061173150735759976,1,1,0.6165069947871983,1.6340435942840883,0.8849165681931077,-0.1508562437960492,0.2856438887055309
434,-0.0015322106802913688,0,1,-0.6982159852579722,0.30159026787663834,0.527922421591936,0.8147815397983319,1.5075076276955073
430,-0.5637709654904628,0,1,1.83492298997907,0.39132483570412235,0.7762311067670014,1.436861769489184,0.1843895786564117
337,0.14990858510794466,0,1,0.5392117596994177,1.1835192967875605,0.625680583662366,-0.8419559842904145,-0.7436849237243643
236,-0.9713233421565944,1,0,1.0263380589579323,1.4366872223251952,0.15793553045413578,0.8685300871377757,0.09967148029092127
207,1.4278074408745454,1,1,-1.1888191294140915,-1.0243717155875887,-0.469365676948942,0.3500780687257899,-0.36866843373680136
212,0.262808798011986,1,1,0.4689649314186801,0.5267505251254612,1.0520087239674973,-0.5226429504074882,-0.14555155052320612
295,0.10139539736946068,0,1,-0.4615629703395229,0.8551445986905931,0.7319108531536374,0.12765022629122508,0.297930979167617
457,-1.9561093399688438,0,0,-1.307766636261058,3.0761810751579133,1.6185528681478645,0.503822441693933,0.3560519875137746
251,0.45341958900230633,0,0,0.0961596154923215,1.7283478446606135,1.2542765363227222,1.4064592001467666,1.242999916791126
488,0.7930386469640641,0,1,1.3621475454667553,-1.5684779027440263,-0.5193995989416429,0.7727353167578529,0.5405539984073068
486,-0.42260125059832965,0,0,1.3875425102277903,0.5061409523383703,-0.7975476019936073,-0.47056128788903906,-0.39889730579068927
303,0.8142322196389531,1,0,-0.36710980544755073,-0.005883223535254758,0.3895493902299489,-0.5656315940624496,0.013022496872363565
350,0.39610917121141004,0,1,0.12941432359479677,2.001159334142651,1.1976846720136192,-1.611635632778773,-0.5639301707447719
269,-0.3300118226885214,0,1,-0.15322507421581175,0.5731287423016982,0.07703741015333126,-0.5766056775050229,-0.4730037645628867
201,1.0525099336087844,0,0,0.5462200210093974,-0.2658450531051176,-0.3402425668454214,-0.5251427312594934,0.025782523296196624
161,-0.4934185416148274,0,1,-1.7495488967294406,-0.3983213205990513,-0.30162081739933655,2.342720778943613,1.2614287691739814
43,0.9556095905534739,0,0,0.13075878206865382,3.087035355881549,1.1726085143591138,0.8733050219530101,1.5361450010637414
217,1.1369422694456792,0,1,0.6199296075989074,-0.28305516533490455,0.2736476225262606,-0.04943927660103149,-0.04489602304198605
401,-0.03618821223711012,0,1,-0.7948100151802322,0.7921891909469528,-0.015872462141087063,0.10240610777882844,0.3654762281848432
190,0.07409773261424331,0,0,0.9065683206035535,0.39893818189476354,0.8983298293373452,0.4783385122489216,0.792611899278687
309,-0.5682431766326939,0,0,-0.17030985925271258,-0.6819011642029925,0.026504398570371845,0.5711089261388907,0.703793304935432
259,0.6689234003822943,0,1,1.4251320573222057,-0.7111378065608255,0.2766007914774928,-1.857344821916336,-1.2468226579041914
105,-0.13990231475850037,0,1,-2.0797674772365706,1.0411060412852886,0.09563763842252915,1.425426813769104,1.324650525411921
53,0.39636757306029724,0,0,0.9587735651658161,1.0063914974814783,1.0139500447046226,0.15863709828223407,-0.5932073526445318
389,0.9126318345274194,0,1,-0.5903221137396725,1.1147325693583003,1.2058824555954968,-0.30624635251007765,-0.5695028271871995
1,0.7290039236125041,0,0,0.010809325993494873,-0.7002486629166669,0.19310991688897455,0.3430290364452075,0.10067016077129233
441,0.21902031657464857,0,0,-2.830058978612622,-0.34774221827529755,-0.4597154465074671,-0.8444663536259732,0.6385069334680715
482,-0.07145101193900143,0,1,0.9848337820040695,0.5300568427006846,0.015416758893167959,0.38693134245021893,0.23934088531393918
49,-1.033519899395963,1,0,2.2336749620623837,-0.45565197685609315,0.1804242823263862,-0.13139643468822362,-0.06478215412559171
419,0.9776664044594672,1,1,1.2874333033502658,0.9084866593964951,0.6091072699201253,1.1339171462299533,0.5521265171443773
80,0.176290339935042,1,0,1.1724952584006216,1.3703818475213985,1.164510874242201,-0.1623896824302416,-0.4741109635335954
205,1.6769300410516397,0,0,1.3343660503091124,0.597348193415526,1.2172070037654419,-0.9087757709884964,-0.5287091178155421
34,0.11444143426896443,0,0,0.29918182798491666,-1.3096587755035407,-0.7125766345168681,-0.9895057094465145,-0.9874313991524306
263,-0.9110197608354267,1,1,-1.582949634003161,-0.5052886386081258,-0.394026248594046,1.0860793387482397,0.16146695510952247
427,-1.1030522097420137,0,1,0.22825507158837405,0.4442660855703025,-0.05637090802364453,1.144233491038404,0.8532584734698526
366,0.24711404826429187,1,1,0.23499043703216022,-0.47239860904243475,0.3052094066602365,-0.8165148655731631,-0.3397869546879845
91,-0.5918764811366594,0,0,1.4194463285394554,0.002433699626406408,-0.1310341413941014,-0.7745023076952393,-0.22916786247883414
339,1.3015841067217848,0,1,0.5554583436471741,-0.45926169385857246,-0.8365595811098616,-0.7168905291642549,-0.016873668566858124
473,1.425255033905942,1,0,1.309437860653827,1.5492943278992095,0.9422691115906469,1.2187601863946869,0.749087163568709
52,-0.37550472443361677,0,1,-0.9957533994378257,0.8752276815229596,0.022942272913931694,-1.7393664768442796,-0.7697502440713381
345,-1.2203271951611978,1,0,-0.5315668292933545,-1.2154799694052913,-0.050122656716149905,1.3960080685219882,1.622649380847664
264,0.621397263044797,0,0,-0.0595417103490933,-0.19747624488956053,0.43867330731823934,-0.533393624388171,0.04176407254958486
241,-0.8200146067921295,0,1,0.701361912852882,0.3106172304796364,-0.380006568871209,1.1061999071392445,-0.23350148475566757
13,1.2377378432256467,0,1,1.492354198082313,0.9800052276819482,1.1981279968195886,0.38089713607889286,0.025051844221576247
315,0.9673896161483753,1,0,-1.3903996617566587,1.0423602694549887,0.38676348394597915,-1.3225841534545981,-0.4218646777026305
88,0.8742683900789984,0,0,0.655132600967348,-0.3911653587591099,0.3917847224319501,0.007562621547783297,0.4518209200640814
387,-1.1225122847172158,0,1,1.0260010838545905,0.9028959259596728,0.15111962917142913,1.703695632320109,0.6162573107463682
273,0.5587315772889171,1,1,-2.1845355944965115,0.7654743886810749,0.4153224010299521,1.7318706808221678,0.7887304282967622
166,0.2785168018023392,1,1,-1.2412845709575437,0.36082038508394043,0.47894778486738543,-0.6223074004063174,0.22117579207942917
328,-1.142500843177286,0,1,-0.26118527896878746,-0.3088134867575841,-0.21282515781813913,-0.2501640849957782,-0.3763846399517924
492,0.6967160954321373,0,0,0.1438045454287999,0.5497854193533036,0.637472660425306,-0.5335980308442689,-0.5012152073876229
134,0.09079696393978794,1,1,-1.5928661887883988,0.6520762456721312,0.14908903340723914,-1.0305648280185449,-0.7972151512570718
306,0.20245288539565467,1,1,-0.9849851255007974,0.8237101610215033,0.04134182782735679,0.7034515442040649,0.8897047934135385
480,0.8325858176582083,0,1,2.447190415722051,0.7140562330946022,0.5089095717045773,1.7919896303360747,0.751650476062733
319,0.11949148485217605,1,1,-2.1268287984417604,0.8217238573014548,0.4704301976402049,0.1808585425119708,-0.3892342030727869
243,0.056350406428691165,1,1,-0.726456862679635,-1.1996501740382026,-0.943315824489268,0.06147680091707183,0.5234100303190378
54,-0.4714462768528868,0,1,-0.45723682248759534,-0.4282837329727034,0.4200598643136961,-0.3396429347881861,-0.0892624988550473
363,0.8761428532086166,0,1,-2.000892348385791,-0.638327858390648,-0.08840944351501534,-0.8741603905306338,-0.5577799616401385
50,0.3587709557468817,0,0,1.5787959338380892,-0.851437278836402,-0.9657301762678776,1.0251927989120817,1.4371599051944894
456,0.09357435637267188,0,0,-0.8829668909532782,-0.023670666494330167,0.08934849798427366,-0.3992288509042882,0.0651161137196
174,-0.3201662938173509,0,1,0.5531646554149792,1.1383227048370455,0.7327383574815671,-0.07519424167399566,0.695567481549205
445,-0.9147303626436946,0,0,1.7491133271018628,-1.633730132988845,-0.3109363717860365,-0.11467835403144548,0.03022383558705679
189,1.0912864722140445,0,0,0.1640774760888733,-0.5956268719410182,-0.8927157823471316,0.6430741770165639,0.31515014528684276
496,1.598720808999058,0,0,-1.696994951785549,0.6999652173246039,1.0249588412835096,-1.055614145102746,-0.2628236183578187
187,-1.3780943770948417,1,1,1.3900942221642263,0.41773550566349604,-0.11943289927718337,0.6184913173994985,-0.09571470087037048
169,-0.568488291505339,0,1,-0.33857830898021224,0.14213329785674228,0.8254648317073086,0.6629007991109733,0.4066626571919442
58,0.5283410565026931,0,0,-0.9955658872099238,-1.1935487248972803,-0.18878345113305717,-0.06348505418020883,0.5966285892359703
48,-0.561470876450171,1,0,-0.09763707644727061,0.4750228629206818,0.8677872509114928,-0.7589882053516426,0.6086533619316111
344,0.6211792361430043,0,0,0.6408084324229083,2.80276493374149,1.1145979264517416,0.5544766441875045,0.6393717136414547
235,0.19329784153593138,0,0,-0.4591709987676578,0.31994994015355965,1.1053408750238327,-0.3244544268766184,0.15742936079029907
252,2.6827952701323547,1,1,1.889544851501608,-0.8074475203623452,-0.3018031773504526,0.8870584454191275,0.3008890858498018
21,1.8125903138100259,1,0,-0.03168273868102436,-0.3990355760203591,-0.2389212705718423,0.3690770254828835,0.45729011946544096
313,-0.29328814289246236,1,1,1.7586758444135446,0.02308347118371601,0.08741215828548281,-0.1688567405891837,0.2909881698072946
459,0.07614141812517539,0,1,-0.5926670182558949,0.9370961056195274,1.301629572933805,0.42027373024515785,-0.08429334262482377
160,0.782630386939213,0,0,1.024126619165814,-0.8365395628141248,-0.7186653410704308,-0.06700547888319604,-0.2888322801956307
276,-0.6757123746434738,1,0,0.3379193158207778,1.6983865765824182,0.7587759092096098,-0.019808362136928142,-0.27843752533341315
443,0.016193306756693105,1,0,0.4525551921160761,-2.2692338900675075,-0.9908641300068133,0.029047420382001754,-0.3295863818181234
191,2.030760349121862,0,1,-0.3506308863000971,0.42513909297373215,0.43383717108994935,-0.12266190469608998,0.37862962845755455
385,-0.8717559378102077,0,0,0.48937137707279327,-0.15395227468469697,-0.12336326580207174,-0.22182883343003632,-0.9671470911397834
293,-1.6939293472591002,1,0,-0.03155006646076793,0.6616038051099097,0.026592771241645996,0.24154262226591372,0.6311854632327856
413,2.0834503993148656,0,1,-0.15489590214157556,1.4352918557252439,1.1845786049135343,0.5247904633510242,1.0373551829824148
343,0.3249073321417252,0,0,-1.5443592702472169,-0.6657504527187521,-0.22673894606370867,0.025560905480395465,0.07907321742578083
257,1.9011775307433005,0,1,0.9646524365879001,0.10104349179470375,0.1681691486575597,-1.1247252942299528,-1.1041429875056168
308,0.22868098662692352,1,1,-1.7698100718475211,0.24573178138390395,-0.43406234936684646,-0.7341838162012119,-0.47894518424354376
149,-0.7962482483460018,0,0,0.634883194170132,-0.2720596211600065,-0.056130870331876734,-0.5194759465076739,-0.7735398368868981
130,-0.44524407431450547,0,0,-0.9913352184259298,0.6136531256007388,1.0853163830186021,-0.5415472531367743,0.5599280406500511
151,-0.11412715974938513,1,1,-1.9571760219444845,0.5355471498061114,0.4403580290522726,-0.6357158670194832,0.18403175340121797
359,-0.9929578547065969,0,1,-0.03488643518575288,-0.6896340891915057,-0.7771515331248839,0.015037340055716959,0.20346160451311907
99,-0.2974992058674121,0,0,-0.6338623689388575,-0.2152225533142952,-0.629990467944578,2.577954381918559,1.229304229596289
372,-0.6268012033573546,1,1,-0.5096086898798868,1.1786241329008704,1.3830042889411573,-0.3941846486820109,-0.4724800675275127
87,-1.035434285964562,0,0,-0.6371087097013488,0.5044176393227001,-0.180682131388685,0.035589309315491285,-0.43443304738279787
458,0.05102242276936521,0,1,1.3606708122162854,0.11175526730616403,0.3919128915707811,0.5721391591081485,0.3093797737759685
330,-0.3738820054704032,0,1,-1.0456169874411334,1.471857545521718,1.4622940584372364,0.5992948176118497,0.1768769725924516
214,-1.371052090476421,0,0,0.21469326619182133,-0.8710299875655826,-0.3752255794638284,-0.47549357781988993,-0.2184377966929941
466,-0.5403248620396277,0,0,1.4649504735463026,-0.7219616783263441,-0.6546311697975375,0.4548958619487555,0.046632249470715786
121,0.05185969272428209,0,1,1.4422627720891765,-0.3030418827161356,-0.007855195165909573,-0.5066282670748916,0.09598661360330868
499,0.17654742882516805,0,0,0.5283759506554038,0.7553487115724025,0.3246588814672302,1.2118106855487665,0.28526084624269066
20,0.35480860897233396,0,0,-0.907884988316433,-1.2214536868773003,-0.13165598126106148,1.0526940819642763,0.15398267044541264
188,-0.9454288069346367,0,0,-0.38038314686818764,-0.18039374683438153,-0.040080400059395144,-0.9369692555065862,-1.4895171258845445
71,0.4418973871311603,0,0,-0.6108892416113327,-0.758010290703268,-0.8101995798581489,0.7977407011498131,0.32296560572026917
106,0.11492458686299228,1,0,-0.6094257911879134,0.9378438346516743,0.4490030515084194,0.5471453876859887,0.3150086414511188
270,0.16409073109851208,0,1,1.1243687087929801,-0.5357000780156274,-0.31972441932442897,-0.02074735561019095,0.29157452707869397
348,1.2046381380539415,0,0,-0.3238532686495191,1.4549987813715728,0.9341277374020706,0.16675727844703417,-0.7403991506955884
435,-0.9237674861557158,1,0,-0.57277116819767,1.459954212261429,0.8031299080954423,-0.7011043503945353,-0.5288060953447364
102,0.11660196549989577,0,1,0.21833799075946644,-0.571234695789473,-0.03708142021750149,0.6038447379066605,0.7823652758629892
